Name,Slug,Cuisine,Price Level,Average Price,Currency,Rating,Review Count,Street,Zip Code,Locality,Country,Latitude,Longitude
Botza - Bistrot de Quartier,botza-bistrot-de-quartier,Français,2,28,EUR,9.2,173,86 Rue Botzaris,75019,Paris,France,48.8793998,2.3894817
ELYSEES LIBAN,elysees-liban,Oriental,4,117,EUR,0,6,77 Rue la Boétie,75008,Paris,France,48.8721003,2.3093901
Crêperie Crêpolog',creperie-crepolog,Crêperie,2,20,EUR,8.7,1316,21 Rue Neuve Saint-Pierre,75004,Paris,France,48.8540143,2.3624495
Le Comptoir des Petits Champs,le-comptoir-des-petits-champs,Français,3,36,EUR,9.3,6968,17 Rue des Petits Champs,75001,Paris,France,48.8664492,2.3379204
Le Chat Blanc,le-chat-blanc,Français,3,33,EUR,9,388,61 Avenue Franklin Delano Roosevelt,75008,Paris,France,48.8716465,2.3098805
Jamais Nuit ,jamais-nuit,Chinois,1,19,EUR,8.4,7,70 Bd de l'Hôpital,75013,Paris,France,48.837687,2.3597244
Dupin,dupin,Argentin,4,60,EUR,9.2,707,11 Rue Dupin,75006,Paris,France,48.8498169,2.3254886
Osmossi – Maison Mavrommatis,osmossi-maison-mavrommatis,Méditérranéen,3,42,EUR,9.1,508,70 Avenue Paul Doumer,75116,Paris,France,48.8598909,2.2792094
Chez Barbara,chez-barbara,Français,2,25,EUR,7,32,47 Rue Washington,75008,Paris,France,48.8743231,2.3045695
Beryl,beryl,Libanais,1,15,EUR,0,4,68 Rue Albert,75013,Paris,France,48.82660180000001,2.3712609
Restaurant Derya,restaurant-derya,Turc,2,20,EUR,9.2,300,16 Rue du Faubourg Saint-Denis,75010,Paris,France,48.8705819,2.3532677
Les Rupins,les-rupins,Français,2,28,EUR,9.2,20404,35 Boulevard de Magenta,75010,Paris,France,48.8718847,2.3596954
Un Jour À Lhasa,un-jour-a-lhasa,,2,24,EUR,9.4,167,312 Rue Saint-Martin,75003,Paris,France,48.8679745,2.3551784
Le Mimosa,le-mimosa,Français,2,25,EUR,9.2,67,27 Rue du Pont Neuf,75001,Paris,France,48.860817,2.344476
Pietro Commerce,pietro-commerce,Italien,3,36,EUR,9.5,1904,5 Place Etienne Pernet,75015,Paris,France,48.8432619,2.2930632
Boubalé,boubale,Méditérranéen,4,54,EUR,8.8,11,6 Rue des Archives,75004,Paris,France,48.85735449999999,2.3542747
Piero TT,piero-tt,Italien,4,65,EUR,8.8,228,44 Rue du Bac,75007,Paris,France,48.8566934,2.3267091
L’ESPRIT - Café Vin Brioche,l-esprit-cafe-vin-brioche,Français,1,15,EUR,9.5,53,12 Rue Parrot,75012,Paris,France,48.84679140000001,2.3743437
Le Rouge Limé,le-rouge-lime,Français,2,25,EUR,9,12,167 Bd Voltaire,75011,Paris,France,48.8546758,2.3857896
Pasta e fagioli,pasta-e-fagioli,Italien,3,34,EUR,8.8,927,82 Rue Claude Bernard,75005,Paris,France,48.840865,2.3448764
Nagano,nagano,Japonais,1,19,EUR,8.8,207,9 Rue Guillaume Tell,75017,Paris,France,48.8843335,2.2940538
Les Confidences,les-confidences,Français,4,65,EUR,9.5,816,"12, rue Jean Goujon",75008,Paris,France,48.866483897992,2.3085498809814453
Café Colette,cafe-colette,Français,2,26,EUR,7.8,3,96 Av. Philippe Auguste,75011,Paris,France,48.85593650000001,2.3914619
Malins Fish and Chips,malins-fish-and-chips,Anglais,1,16,EUR,0,56,7 Rue de Castellane,75008,Paris,France,48.8722923,2.3251711
Liuyishou Hotpot,liuyishou-hotpot,Chinois,3,35,EUR,8.7,8,27 Rue d'Enghien,75010,Paris,France,48.8719385,2.3506636
Nouilles et gaîté,nouilles-et-gaite,Chinois,1,15,EUR,8.5,105,10bis Rue de la Gaité,75014,Paris,France,48.8403191,2.3239799
Matsuhisa Paris  - Le Royal Monceau Raffles Paris,matsuhisa-paris-le-royal-monceau-raffles-paris,Japonais,4,150,EUR,9,1827,37 Avenue Hoche,75008,Paris,France,48.8758508,2.3004763
Bramble,bramble,Français,2,20,EUR,9.8,6,27 Quai Jacques Chirac,75007,Paris,France,48.8610807,2.2986954
Supper Nature,supper-nature,Français,2,24,EUR,0,0,3 Rue Dancourt,75018,Paris,France,48.8828721,2.3417228
Pho Indochine,pho-indochine,Asiatique,2,22,EUR,9,438,31 Rue Nationale,75013,Paris,France,48.823937,2.3680362
Caffé Toscano,caffe-toscano,Italien,3,44,EUR,9.2,246,"34, rue des Saints-Pères",75006,Paris,France,48.85793123878,2.3329899311065674
Joayo Bastille,joayo-bastille,Coréen,2,23,EUR,9,1731,239 Rue du Faubourg Saint-Antoine,75011,Paris,France,48.8502153,2.385021
Bistrot Mee,bistrot-mee,Coréen,2,24,EUR,9.2,3907,"5 Rue d'Argenteuil, Paris, France",75001,Paris,France,48.8643857,2.3338018
Quadro,quadro,Italien,3,30,EUR,9.4,357,53 Rue Guy Môquet,75017,Paris,France,48.8926412,2.3250938
La Table Marocaine,la-table-marocaine,Marocain,3,40,EUR,9.3,109,25 Rue du Hameau,75015,Paris,France,48.8341561,2.2878605
Atelier Kemia,atelier-kemia,Méditérranéen,2,20,EUR,9.4,433,15 Rue Emilio Castelar,75012,Paris,France,48.8490231,2.37709
Bodega Potxolo,bodega-potxolo,Espagnol,3,31,EUR,9.8,1115,7 Rue de la Forge Royale,75011,Paris,France,48.8509458,2.3802764
Au Coin des Gourmets,au-coin-des-gourmets,Asiatique,3,30,EUR,9.3,746,"38, rue du Mont Thabor",75001,Paris,France,48.8665516509,2.3262898921966553
Crêperie des Artistes,creperie-des-artistes,Crêperie,2,26,EUR,7.6,55,23 Rue de Caumartin,75009,Paris,France,48.8715665,2.3279593
Chez Anto,chez-anto,Libanais,1,18,EUR,0,1,11 Rue de l'Olive,75018,Paris,France,48.89102489999999,2.3611858
Hôtel du Nord,hotel-du-nord,Français,3,41,EUR,9.1,1160,"102, quai de Jemmapes",75010,Paris,France,48.873456947651,2.364039897918701
Le Saint-Germain - Hôtel Lutetia,le-saint-germain-hotel-lutetia,Français,4,92,EUR,8.9,394,45 Boulevard Raspail,75006,Paris,France,48.8512444,2.3272378
Côté Sushi Rambuteau,cote-sushi-rambuteau,Japonais,2,25,EUR,8.7,26,31 Rue Rambuteau,75004,Paris,France,48.860931,2.3540065
Koko Grill,koko-grill,Coréen,2,28,EUR,8.8,76,13 Rue d'Odessa,75014,Paris,France,48.84224589999999,2.324739399999999
Fitzgerald,fitzgerald,Français,4,52,EUR,8.9,488,54 Boulevard de la Tour-Maubourg,75007,Paris,France,48.8586622,2.3097525
Saveurs de Tokyo,saveurs-de-tokyo,Japonais,2,25,EUR,9.4,662,158 Avenue de Versailles,75016,Paris,France,48.8406428,2.2641493
La Ravigote,la-ravigote,Français,2,26,EUR,8.9,43,36 Rue Mathurin Régnier,75015,Paris,France,48.8392897,2.3080752
Donburi Ramen,donburi-ramen,Asiatique,1,15,EUR,9.3,35,3 Pl. Léon Blum,75011,Paris,France,48.857702,2.3793552
Novela,novela,Italien,2,27,EUR,8.7,118,6 Bd de Magenta,75010,Paris,France,48.8692133,2.3626985
Blue Monkey,blue-monkey,Chinois,2,27,EUR,9.1,406,92 Rue Mstislav Rostropovitch,75017,Paris,France,48.8919892,2.3093477
Maison Ô,maison-o,Français,3,46,EUR,9.1,1732,13 Rue d'Alger,75001,Paris,France,48.8655722,2.3298378
Le Toucan,le-toucan,Français,2,25,EUR,8.9,6,10 Avenue de la République,75011,Paris,France,48.8665723,2.3665999
Leriche,leriche,Cuisine du monde,4,58,EUR,9.8,18,16 Rue Brey,75017,Paris,France,48.8766553,2.2957769
Xi'an,xi-an,Chinois,2,20,EUR,7.3,191,44 Rue Lamartine,75009,Paris,France,48.8766953,2.3409
Chez Karl et Erick,chez-karl-et-erick,Français,3,51,EUR,9.4,1143,"20, rue de Tocqueville",75017,Paris,France,48.882797153308,2.3132901191711426
Unico,unico,Argentin,4,58,EUR,9.5,1323,"15, rue Paul Bert",75011,Paris,France,48.852010276261,2.3847100734710693
La Chope des Artistes,la-chope-des-artistes,Français,3,32,EUR,8.2,305,48 Rue du Faubourg Saint-Martin,75010,Paris,France,48.8706799,2.3567059
Le palais de la Griserie,le-palais-de-la-griserie,Chinois,2,23,EUR,9.4,154,13 Rue Lagrange,75005,Paris,France,48.8511399,2.3483173
Solluna,solluna,Français,1,18,EUR,8.2,76,165 Bd du Montparnasse,75006,Paris,France,48.84028559999999,2.3353371
Monsieur Lancaster,monsieur-lancaster,Français,4,98,EUR,9.5,2161,Hotel Lancaster - 7 rue de Berri,75008,Paris,France,48.8723438,2.3033378
Habesha,habesha,Ethiopien,2,26,EUR,9.7,1744,"19, rue Copreaux",75015,Paris,France,48.841547109738,2.3070099353790283
BigBang Luxembourg,bigbang-luxembourg,Coréen,2,26,EUR,9.1,176,4 Rue Gay-Lussac,75005,Paris,France,48.8463249,2.3408532
Yamato,yamato,Japonais,2,23,EUR,0,6,144 bis Boulevard du Montparnasse,75014,Paris,France,48.8405803,2.3330405
Miyako,miyako,Japonais,2,26,EUR,9.2,177,121 Rue de l'Université,75007,Paris,France,48.8610327,2.3091445
Blend Madeleine,blend-madeleine,Américain,2,22,EUR,9.1,360,18 Rue Duphot,75001,Paris,France,48.8685268,2.3255869
Cucina Eat,cucina-eat,Provençal,2,25,EUR,9.5,56,65 Avenue de la Bourdonnais,75007,Paris,France,48.857035,2.301464
"Rivie, The Hoxton Paris",rivie-the-hoxton-paris,Français,3,35,EUR,6.9,116,30-32 Rue du Sentier,75002,Paris,France,48.8701982,2.3464503
Magokoro,magokoro,Japonais,3,33,EUR,9.5,5533,"33, rue Lamartine",75009,Paris,France,48.876547963551,2.340679883956909
Anika,anika,Indien,2,21,EUR,6.2,54,112 Rue Saint-Maur,75011,Paris,France,48.8667905,2.3764513
L'Inédit Café,l-inedit-cafe,Français,2,27,EUR,9.2,25,4 Rue Taine,75012,Paris,France,48.83753859999999,2.3918444
Festival,festival,Français,3,30,EUR,8.4,24,34 Rue Étienne Marcel,75002,Paris,France,48.8649392,2.3453793
Nobi Nobi Paris,nobi-nobi-paris,Japonais,1,15,EUR,9.5,144,88 Rue Oberkampf,75011,Paris,France,48.8652688,2.376782
Gabrielli,gabrielli,Italien,2,26,EUR,8.2,82,12 Rue d'Héliopolis,75017,Paris,France,48.8850853,2.2941052
Kimpton Paris - Montecito,kimpton-paris-montecito,,4,60,EUR,8.9,343,27 Boulevard des Capucines,75002,Paris,France,48.8701724,2.3304964
La Gavotte,la-gavotte,Crêperie,1,19,EUR,0,0,39 Rue d'Amsterdam,75008,Paris,France,48.8791033,2.3269099
Le Layon,le-layon,Français,3,35,EUR,9.2,868,139 Rue du Château,75014,Paris,France,48.8346805,2.3214437
Café à la Fontaine,cafe-a-la-fontaine,Français,2,28,EUR,9.2,272,12 Rue de Boulainvilliers,75016,Paris,France,48.8529637,2.2759987
